feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,labels
0.5472182235579285,0.11765860341962264,-0.46683440605493143,-1.2141042399164186,0.5544160820924076,-0.1712333924799588,0.07677853947895823,-0.8225507283813351,0
1.2602556707009542,0.8699406041184583,1.6666190574821549,-2.12321115519529,-2.0231844724709056,-1.4423859910496635,0.5569082589159832,1.8081926231219967,0
-2.6274693865290284,2.2256144493851897,-1.0450446600028032,1.9062418919663084,0.4466630684238728,1.8072243461643638,-2.0531725497131723,-2.1720530754324345,1
-1.94425201545208,2.032486449476609,0.7529291896285872,1.8257753920363,-1.6561077370603359,0.781386833921634,-1.2481089004546317,0.49263201641903615,1
-0.10671794766413147,-0.17981205031782088,-0.9187946270152194,-0.9860071578026987,2.5387310590453325,0.08160820282721448,-0.9994917224030225,-1.9079782483191017,1
-2.394905072714952,1.39160738490664,1.317995876094868,2.9714204902104275,-1.5325348567984791,0.7473831312295466,-1.4551322512065006,1.3878835736471902,0
-0.531473840523752,0.7133799078811417,-1.478137499144654,1.680691976781974,-1.8011814883245272,1.5640204777297044,1.0872986585473612,-0.8780881602450158,1
-2.2762987344872436,2.7589075445462665,-2.4255819389503683,1.3602889386859343,0.17945568331361295,2.461011659963336,-1.3985958848072624,-3.674187220588698,1
-1.4201502382781102,0.8059546143323029,0.7490371439629016,1.035178281849445,0.2828453226793026,0.1920785871415731,-1.5164089335442892,0.2493094928300885,0
-1.033428110735692,0.6955809784781375,1.5213220560360194,-0.13847650542056456,0.9841780486942657,-0.6689825720662582,-2.0274533635151735,0.6513523377170557,0
-0.9404813606441214,1.3108528861522266,-2.1618489169058073,1.6443631525911324,-1.3799461110310385,2.0594042382299063,0.6741289045478818,-2.0075788339486036,1
2.0286889807426283,-0.1979326314608174,-3.6021716938796353,-0.7612980262060327,-1.93790250905656,1.5474927277869324,3.684472628442072,-2.533231635169765,1
-0.5208828253390327,0.8790459613249999,1.3729070843934672,-0.17568183439172302,-0.4821584333184359,-0.5642716115710514,-0.9896036794834108,1.028132430743949,0
-0.7608429385649262,1.472972099260545,-2.9724845713787493,0.8509945124253075,-0.47719085298630615,2.235208381733048,0.5180519104045604,-3.2907101556190113,1
-2.924730062745842,1.5921857277562406,3.8069852319065784,1.997583025950819,-0.13303607774788195,-0.8577005027491442,-3.6771655216968187,2.9679013519234707,0
-0.9789278527308183,0.13872670671850984,0.25252111635050867,0.08774018844314035,1.985873425171143,-0.05802770753439521,-1.7440721840170528,-0.6581458686860606,0
-2.4478257066868916,-0.06721501432660859,1.0111864168442826,3.519316917377181,0.272165795500647,0.7504748025722723,-1.6585814960208236,1.1353882468295782,0
-0.9179387472735555,1.3873879278224475,0.919525744968666,-0.31447331814524104,0.11103916982428708,-0.2487895238431955,-1.5528028340252518,0.08155531042434735,0
-3.374292933098466,2.994837050699993,2.6814554335241354,0.33168078818022606,1.83909280735257,-0.5238158089272794,-5.188391196023748,0.23775927686409784,0
-3.4278240687495627,1.3181359686930034,0.980864974243983,4.040426323053801,-0.33799232808841195,1.3029692917571163,-2.411373268322382,0.6886747475005863,0
0.4708714696127643,-0.3308256628142219,-1.9332173128316525,0.18631959252614294,-0.05125476822041697,0.9966886187063793,1.2490849511091637,-1.6132343069263002,0
-3.1217419435350258,1.7464816569478,2.1981011527858447,2.425202076686448,0.17428485085887802,0.18093341492863732,-3.3088709329665043,1.278321663341903,0
-3.319842458879212,2.0981356088982266,0.3326411089342882,3.254508826741784,-0.35472261503395175,1.5480859017055326,-2.4493800702376105,-0.3741454712217343,1
4.118865056204901,-2.3400863122915507,-1.5719544787857542,-2.7295636831925383,-1.521151281278056,-0.773895266409945,4.534025071690216,0.1568320671736912,1
-1.6040018608866877,0.09702561567601165,0.47769443315485316,0.9453351740822631,2.175528649553695,0.13004935904030057,-2.209426411786882,-0.44003201168152456,0
-2.9992590367729624,1.2947996368094508,1.0370207126711866,1.634613429076787,2.3846091867687256,0.3919326005330528,-3.7805375697228727,-0.5657375577150592,1
3.6712841529617495,-2.4015676835172752,-1.0600130717764653,-2.39612150563645,-1.0521150550405398,-0.9326878563892917,3.872929641834544,0.49878423967301005,1
-1.796801456328759,1.7525428143601418,2.404341561482709,0.9320615599995224,-0.9174966103640303,-0.47881115933646506,-2.1903434168506037,1.81431932804902,0
1.3088068893742895,-0.8217521199815132,-1.65027734702873,-0.122056535079618,-1.0016818432021872,0.6088807497491465,2.278449523103018,-0.7199567826492278,1
-1.4237273960528969,-0.6447534559543595,-0.9308883289417571,1.464721602876942,2.765846363626661,0.87424211713207,-1.4846153979742231,-1.5918592556811864,0
0.30758225817488477,0.8507799327742811,1.0057290076431329,-0.765835535693729,-1.4259204816651112,-0.5998329638382967,0.09154252594429445,1.0479556131516026,0
-1.4499262326394595,-0.48660044618238274,-0.07396339066827773,1.9695906539350876,1.3840803197519833,0.6465772691908075,-1.1642504629597243,-0.25105718459194737,0
0.5054359512805168,0.6737427978162625,1.272496141591249,-1.4850363387887788,-0.6233475397788933,-1.0455685019745662,-0.3069994935611664,1.000342001734079,0
0.44117100808904214,-1.037478433764087,-1.0766575576398192,-0.354233120187875,1.642111264509185,0.1787020940717799,0.24203196035620683,-1.1929479494843118,0
-0.16788959708298587,-0.05880344712684504,-1.8801223005469954,0.7528926744528872,0.19549005685085452,1.2464456674346251,0.6677703115482834,-1.7640273507883557,1
-1.9193072520531396,2.6059491065120373,1.402092683145575,0.19126166346569606,-0.38248073764749724,-0.011583027653117544,-2.5252159370030953,0.15319240005757337,0
-2.738502812080468,2.127682877518349,1.7993818625720284,1.370459637335383,0.42727431546718275,0.09767148544505759,-3.2923676847330205,0.5223630341135128,0
2.791547039025014,-1.9968027252120977,-0.7854788279127389,-1.896013137098444,-0.41258930853391695,-0.788579102851446,2.7989179534470616,0.3187281731697731,1
1.4032636228099669,-0.9165070104566294,-1.7033330227367731,-0.5029464351616628,-0.4598768046342321,0.4746280336305446,2.0821925484713537,-0.9763476004219445,1
-2.5386426816828056,-0.10209808512713914,0.5203578769893913,2.076521973988938,3.0564474423660246,0.47728997455203276,-3.0489944478227335,-0.5814263527095811,0
-1.0002789274687234,0.6456448567126064,-0.681007793003283,1.540882964942833,-0.6535366897878829,1.0827162052016044,-0.09103792016071563,-0.5839775686779343,0
