feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
-0.11880599080529808,0.1801909800137048,0.24565209335073201,0.8021482451621406,0.661722344839345,-0.1493088012352583,1
-0.10586439747208165,0.07906124321813862,0.6063503196295715,0.5724676251022558,0.59495202550115,-0.1974525760198735,1
-1.06319829915366,2.984811165921718,-0.98317663374913,-0.9499309805953934,2.5548127594246095,3.771457045809946,1
-1.3244076122207753,-4.326635387940486,1.11969073496395,2.6020246709960335,-3.2199285376714597,-5.534082884525896,0
2.4446497545866235,1.009202903917358,3.191941360239298,1.1163181014043788,2.888545457083458,-0.06213771787295732,1
-1.815602096302464,-2.355466211326235,2.0455609104312527,-1.8278605680090014,-2.570185239939172,-1.6557001772816073,0
0.06362078049302378,-3.2395298218957262,1.7140370439075248,-0.8818378798157817,-3.3265905298955856,-3.2102091181694283,0
3.7586044152363822,3.5625585465353833,0.49690547623940207,-1.8679498454855545,3.2956315101484703,3.9242264355022347,1
2.930805278091238,4.249034643765238,0.09988525014382854,-2.380036892131601,3.69647510424285,5.012866110862212,1
-0.8353920657254469,-0.3682408854059543,-2.351880471043345,-0.2037960508919745,-1.4552401850803274,0.045999927277271174,0
-1.1039996649487227,1.4682970361836711,-1.3519642110604206,-0.5891533326968643,0.8581359449179923,2.0730736942553345,1
1.6446215527398171,2.951472439148617,-1.5693916068315805,0.9506509513677734,3.0526858322235206,2.621518447867266,1
-0.7905917546511116,0.9449578105080523,-0.9051672364650973,-2.915302834812263,-0.5825455691554274,2.3968778283008567,0
2.052168149407067,2.045832813223227,-1.2013578203864388,0.6550014991996903,2.0459321592475446,1.6995186299121239,1
0.2939423498360574,3.892509668607095,-0.8661330298799566,-0.04775348865659934,3.9909629313381965,4.145788107689179,1
1.5763892095812346,3.104579263822445,-1.9378329976688053,0.13237376190254824,2.7122857695588762,3.1658255807846367,1
1.6358522446045982,-0.4354813405662894,-2.25524519689545,-1.2883968247870505,-2.0290130465733505,0.06122676855017666,0
-1.1422147123072355,-1.742915441092416,-0.40884705859697146,2.5242903972984956,-0.9845138057551875,-2.668598595740569,0
-0.7785721494193756,-1.3901897856997425,0.033400469619732975,3.0344040694938395,-0.18823573124963966,-2.604267520172124,0
3.3969218290442527,3.9682616508085777,1.966013646552387,-2.9519165122188005,3.8869775142434753,4.706447313535814,1
-0.6257305536426018,-0.751486211707841,0.174319776514263,1.9526930429254983,0.10579682475066066,-1.5227923283208162,0
-1.0030528400010468,-2.911931463180226,-0.22573464918562114,4.515539635449071,-1.3454617832856397,-4.755465733326268,0
2.280553516664439,-0.4552743721395704,-1.4513540766416475,1.904551366138126,-0.32178403851547954,-1.4490518177972442,0
-1.7656338488595327,-1.1161984239019629,-2.8216037119502246,-0.286196655351346,-2.5046436745058047,-0.5261040699774597,0
2.4547264021192996,0.3582906154763195,1.022456666375978,2.645607837702298,1.9377606375256813,-1.1672509240961637,1
-1.0837101697082576,2.046700424365322,1.4781999970552138,0.33036957781754084,3.082946865595696,2.0217290810908075,1
-0.4207940657092202,-2.7259998691371345,2.313080711590571,-1.1476417870892743,-2.60819170038894,-2.5507220291776207,0
2.1030691255843026,-1.7771397312085426,1.4177904286041836,1.5977929685615888,-0.7553930740134297,-2.962922660951382,0
-0.6231073221118937,-1.2020585991903026,1.0096338698506113,0.1917462371052383,-0.8353100651096073,-1.3495821214294998,0
-2.352192779965839,-0.33977589121966717,-2.6751667714784904,-1.0004290683266128,-1.873492924687354,0.6530928203132796,0
0.18442100117832716,0.4477918556446451,1.2733859119573518,-1.1412169543322435,0.5197099357523484,0.7910781678103636,1
2.284050567818,0.14078031762390858,-2.3446844214297755,2.645193076643518,0.30732624416754595,-1.0433038806150376,1
-3.2842002422577763,2.773075634429618,0.12244410643692127,-0.2317749278899477,3.1430915314545946,3.462239044178394,1
-3.357313363035292,-1.7307550147301909,-2.418877470136652,-0.2351558218664691,-2.969371203238512,-1.0038006649469033,0
-1.542964466168952,-2.413326512945391,1.853247161276207,-2.0743606225405986,-2.8301002588925357,-1.6347857245603785,0
1.9524968366845907,-0.801614289243057,1.762667247304954,-1.8886146773449615,-1.0554075283851305,-0.5110420563315491,0
-0.20487704250869765,-1.2869398709435194,-1.7306661065276112,1.3757744790183306,-1.54765390994077,-1.7209585124395588,0
-1.5789796883076817,-1.7220657525443985,1.8376222690177713,-1.6340850273305967,-1.8636742198714544,-1.0848029640545822,0
1.1958062644873715,2.6466570179445754,-0.01904230294003617,2.0526186111187372,3.84801319692515,1.759691971681679,1
1.9287192487578793,-1.4321714905172571,0.9935912257799828,1.8054538086966312,-0.4466222848198964,-2.6206304535516582,0
-3.1219397798673514,0.053671739323395674,2.455847161055036,-2.269059512253625,0.14332791679218437,1.2007582757108015,1
3.0858353745583034,-1.2237206433926473,3.3713821594870885,1.6939329090872994,0.692561189986568,-2.7524633446706344,1
1.2191229616273485,-0.22989762714050965,2.497561201812021,-1.0714320108306934,0.2695523644844968,-0.21562448267469964,0
-2.036807708873073,2.643761325075317,-1.8555328257404136,-2.3684401163588684,1.206532619359425,4.223658249502254,1
1.5850610205939337,1.2762398830621673,-0.24912781824208374,0.5023254804130852,1.5170921485569153,0.9292605022064676,1
2.0972422681566405,-0.7787231973384798,-2.3171844708015312,-0.7698926878163417,-2.2219135651239887,-0.5729802439010309,0
-1.32521654289839,-0.34719027408193176,2.563933426683918,1.627584237082721,1.4192138548544064,-1.096895567112171,1
0.04060154077589462,1.683537615822506,-1.2653336556763022,-4.608452648779565,-0.6695440187043933,3.787631526177146,1
0.34541022957526124,1.5041537212962177,-3.4704512682571402,-2.9329908843755197,-1.0471320199746583,3.078194595237091,1
3.1079484535135675,0.0702047380697738,-1.6978678575091983,1.6973456840119272,0.056138786198745017,-0.906328731744646,1
-1.9867291371367133,-1.774321684168048,3.5157555748694227,-1.197374070137128,-1.0269833067021166,-1.4250952384768647,0
-3.1130511054962797,-1.2223001029486964,-3.0631036673965006,-0.29883137885602706,-2.697508780671911,-0.4162615252126868,0
1.2545704519725238,-0.40885068481867765,-1.9504587536131552,-1.3209499493117327,-1.8787138708693767,0.12741798621819794,0
0.7292217376983073,1.1937668554247631,-0.36608087245696996,-2.334197846118712,0.1410819445972451,2.1483062651161533,1
2.0848675618059627,2.0117960886548047,-0.36724222169782395,2.955202491228661,3.3689810682474643,0.6276176168376066,1
2.0362685720973293,-0.949119133535137,2.4527851087602706,0.6961681976547824,0.2053578260694473,-1.812850938752311,1
2.4069656490338835,5.268755597767059,-3.5507290809314913,-0.23674566100855388,4.296989066186882,5.627146331286987,1
-2.0232108380498537,2.4598625465327135,-0.5722664548325845,-1.0606368255288054,2.1077827627552943,3.3635874987752667,1
-0.49278525092890857,-3.638895313510962,2.921838649341498,0.6912183903148358,-2.567963457074092,-4.317176374351314,0
0.2292865625994438,1.3846553834059026,1.162341390810617,-0.517187118027273,1.8023011042054164,1.520542308091577,1
1.326087739502337,3.334752728817732,-1.6824679014618862,0.9091486123410483,3.4260793723613663,3.097274146732907,1
-0.7907080117915706,0.8418389594414099,-1.099160924090024,-0.9693144161186237,0.08253818337300078,1.5035634661820592,0
1.8095865778961062,3.361937585850173,-2.2390192064486896,-3.0447947899038423,1.4659727281783927,4.744529908108638,1
-1.758000200142945,-3.5220851151652135,3.023711393180053,-2.5200509657077967,-3.785790889042313,-2.6970446240597497,0
0.47027178303504025,2.66741792786116,-0.6729588183686258,0.530661148596853,2.9450752033517653,2.5775401360189427,1
-1.9548422450060772,-0.7882994926238419,0.7650491106114498,2.743008612172894,0.6891886875900853,-1.755593921791747,1
2.4016317058240952,1.265037961722248,1.0469071029618782,-1.266462709138855,1.237521903573378,1.4055953166086974,1
2.1287150616315973,-1.4308231939551632,-1.3398574587514847,1.4087429713490593,-1.5884305073897704,-2.256844902220983,0
0.1723971799100663,1.6886227993652025,0.4412792104577863,-0.17015190391103818,2.0013592379144174,1.7743406331378964,1
0.1762576435491432,-0.9098003823490863,-0.8202054475348154,2.316492218284988,-0.34055402989501316,-1.8569775060094906,1
-0.8404214536332509,-0.8214511638471712,-0.8472888306952715,-1.9907820403892913,-2.13442601908942,0.1631785286471162,0
-1.8187127924277402,1.2376162302837646,-2.3224625850127874,1.6270963576504929,1.1957098946884042,1.1118746864307223,1
1.1962950991887127,0.5227435671871309,-0.9790455211770492,1.4486245136494662,0.7965287181828172,-0.1256996960552542,1
-2.459982841332735,-1.3084476864908396,-1.171669488098469,-1.4389070488104776,-2.5335583928991956,-0.3128945645785912,0
-1.1682158339154203,-0.07740247183543043,-0.35131154925703534,-2.5060310678792606,-1.3134470752321357,1.1552324055086345,0
0.23574668693556378,1.676181121825707,-0.12434707934829059,-3.8393900454035816,0.12881638401380835,3.3232814104724255,0
-2.2701962511029765,4.042912839699568,-0.8489357663584732,-1.2472707459890358,3.6966974808797533,5.163726189952211,1
0.2297583928858673,-0.6164755541918874,0.8670120894135505,-0.1841222249609873,-0.4221625558064459,-0.6878615427290122,1
-1.1335828047115983,-0.510019898941011,-0.7566766264950056,0.6379674172489092,-0.5767742290157317,-0.5631478215862542,0
0.32180385501826025,-3.6444564163548296,1.5243292007876266,1.3805337709133816,-2.865148820156013,-4.588187985735442,0
2.0093180927220984,-4.152693507279395,5.298715431607996,-0.32779410771207007,-2.674402306312719,-5.0238057036892725,0
2.6186931841533445,3.347061102213673,1.1730440494993022,-2.8560887235554477,2.9219681167247087,4.203428955701362,1
-2.8132002135857945,-0.46729282005515993,-0.37125943523234195,1.5466296337790435,0.07192173268074908,-0.6913624309716793,0
0.3543679970918654,0.16556500715464728,0.10347467046795922,1.8454556617721578,1.0371246098436369,-0.6494612937768474,1
-1.7025913888345814,1.443647826389871,-3.007254773204412,1.8656968922032044,1.2475738745964429,1.279488138881206,1
3.786605102104423,-0.22815748749196868,0.5126449962740455,-2.9602061034754388,-1.4438815733273622,0.39300495223786286,0
0.4874959717824785,0.6683975712980442,-0.6938459453394058,-2.8378568032725506,-0.8020668233817614,1.8716309863119842,0
2.3744412937210893,-0.5252304088449771,-1.3543631994159173,2.477637079415275,-0.10902881679845633,-1.7820714028857947,0
0.8440786703239076,-0.2740224813901014,-1.8292777136779519,1.7529025176755342,-0.3072914094819372,-0.9543078210345098,0
2.5350171839760263,2.384574647990538,-1.079254448281842,-1.6944451716315925,1.426214163138349,2.9447787550109528,1
-1.421470552246932,-0.7835944479242508,0.9670271522775793,-1.1844777171705498,-0.9725930269450436,-0.22377583150641306,0
3.201481300246788,-1.1605086033959358,-3.0498856006477464,0.18096802138414714,-2.558797291838567,-1.4528135670841558,0
-1.4826911978827364,-1.6393788029160516,2.3089163470597693,0.6880260933742322,-0.5509357671897428,-2.0170797126596325,0
-0.9816019976812425,-2.2359977546103544,2.0324062940810808,-0.18000869649624884,-1.7317447179426186,-2.329034550090996,0
-1.892119194401938,-1.3579926281511452,2.7840396113214925,-0.8839247781879317,-0.7244152063846042,-1.0601386297793973,0
-2.4077569100207334,2.297494867810924,-1.2797664780429117,-1.6458791088950795,1.383301592871448,3.5588010392006852,1
-1.4799683911356878,3.752261615356545,-3.2582367578648848,-4.237411164779209,1.0338183772306433,6.215767251290594,1
-0.5394017086784553,-0.8449504407427022,0.30321784112334993,1.3200553720234254,-0.2280572750883625,-1.384334085623356,0
-1.7010181632051604,-2.4254437204038766,-1.8317597006269573,2.4810345198881065,-2.3451756180841907,-3.148543354851604,0
-3.6590248533622747,-1.1922763248337866,-0.5796678476186772,1.7197623556503727,-0.732713211181168,-1.3824222378769082,0
1.9964078127581693,4.0009207364459956,-2.3450838518904984,-1.4225206997894204,2.8540797461028005,4.728275936928057,1
-0.3596178859154424,-2.1296774379246766,-1.714228841797792,0.34855420730115605,-2.9392877883697457,-2.1601892974466232,0
1.0018156032922965,4.180843309398832,-1.9586374956778365,0.8000541740359659,4.222739484582105,4.103194859297745,1
-1.4720535542612985,1.6685659096264007,-0.9079354664065289,-0.7204805732060044,1.2171136509754878,2.3468087942630445,1
-1.419416582686867,-1.1045369380615173,1.241066993132703,-1.5347847161797006,-1.375393082853633,-0.4427079269941886,0
-1.0707302578562246,0.8778032465227329,-1.5409636658671177,-0.9502763079130885,-0.044359208207904954,1.6164064273301086,1
-0.7464733298808048,0.9064506793982068,0.5607242312422045,-0.24906840883754922,1.157927142341263,1.1059557164455955,1
0.6459753087350291,-1.3097094667384213,2.121562271094163,-1.264371911330923,-1.1715961847392968,-1.1503371255141124,0
-3.5726316292316365,-1.3280776204146336,-0.05948777146591144,1.4848799916690933,-0.7766728839554696,-1.4907988965639418,0
0.66194260875605,1.4246476922704165,-0.5418575947536065,-2.1320003467348037,0.4191750812176289,2.3337008583977803,1
-2.5486875721714015,-2.0817731662894876,-3.6232087976886325,0.9552237757947923,-3.3533780524648433,-1.862210211929822,0
2.687328429149436,-0.7381377029628038,-2.8261076104853187,-0.5769199250703214,-2.3148187529423474,-0.6448937668321514,0
-2.0158182121525807,-2.6846777422017216,3.55467731386123,-1.6346286864357171,-2.2272624694369503,-2.1991551519045993,0
-2.096905062649509,1.0082172042548292,0.5947650327479722,1.1261182366101203,1.92667180802043,0.8340999067344187,1
1.5220543971143285,2.6378164561322293,-1.721324669753196,-2.2505484865754912,1.2236969192388711,3.647369920348656,1
0.8007945043533327,0.3160585072167938,-3.46615125229233,-2.64096015586728,-2.2626636290669127,1.6456063253296362,1
1.5492497129812957,-0.15649423376787083,3.0528602094449155,0.636770686257926,1.3293733073888303,-0.9455642242821084,1
1.9441892193099424,-3.5752747615831226,3.23694407260213,0.6542772156698213,-2.440047289292136,-4.613878568673301,0
-0.948371799951039,-0.6018468685430434,-2.175052148512211,-0.2028298581845347,-1.6418246827946514,-0.20055169783064905,0
1.3023195177725455,-2.820828094133039,2.409166150517815,1.0504790473162733,-1.7430286762904874,-3.8138495112387942,0
-3.1611442009224313,-1.663866405522924,0.7183396910044861,1.3944545612534853,-0.8828727327655397,-1.9401723552618206,0
3.0448548901513015,-1.7866683447283545,3.2475375952912424,1.798602255222403,0.05578489355072902,-3.368415860735768,1
1.793633597595728,1.1012268306814932,0.07615039653229516,-0.22401635283522858,1.1282624686074614,0.9843130527249007,1
-1.8127527570234068,1.9230040677613356,-1.488174251525661,-1.6333623443165257,0.8677762381800602,3.0960344291272226,1
2.405393693531857,4.144432406854765,-3.050834509337187,1.3701576008968883,3.950275016005396,3.735246791469085,1
-0.6841498438553568,-0.8880154441779079,0.04335240708660226,2.405904617325032,0.10015581661456219,-1.8321966746700091,0
2.625842160923004,2.525302938951091,-1.1961303532311212,-1.0423774743706449,1.8226015294061957,2.821407891279677,1
0.4630975532477799,-1.254781926892944,3.0795881927712934,-0.900519811933138,-0.549132003115103,-1.3101321882877195,0
-0.8247371600204739,-1.6970840024906066,-0.15243377715436268,2.163161839255275,-0.994419789174826,-2.5415985060585697,0
-0.35309673318034007,2.147369863525352,-1.645414412731488,-0.7746836340044712,1.4007680116798076,2.7834732054712608,1
-1.4278222125309297,-1.5223339791902224,1.4081017428443046,-1.6947436913914045,-1.8467801785573692,-0.8299945944026164,0
-0.8786862992421893,-0.2901712880817836,-0.059439831029644674,1.0566700167586993,0.13745561633621484,-0.6097318685312137,0
-2.0389106899353338,0.33902482774649356,1.4109308851633673,1.5182709651155855,1.683290428365701,-0.11768820436993323,1
-1.8781603246579777,-0.04957063429526857,2.356845163937672,-2.614718003480736,-0.1958190205251933,1.0672505812018125,1
-2.2185045952012636,0.640200944766546,-0.8046657674192019,1.6118747778114488,1.1531194365779767,0.4008230910467859,1
-0.21434364587236532,0.14573718078070677,0.06071259316397981,1.732494755969696,0.9605748111998951,-0.5382064512005611,1
-2.5796979652088208,-1.3558726483908488,0.9610578841863605,0.888592203969612,-0.6739255284841077,-1.5146972602927764,0
3.0546448152637864,-1.71404412162817,1.6750266485802867,1.5242406015063357,-0.6332129090356226,-3.0272707090296596,0
0.53138184577153,-0.2515438730951489,0.5559602006014459,-3.3559105093537136,-1.5508276992112853,0.9926659795093744,1
2.9523849854648443,4.065725322697661,-2.4017406235344416,-0.7468184964225747,3.180066072217822,4.386063881893668,1
-1.6454328187734175,-1.4592038606444788,1.3339064798163067,0.8753647768488049,-0.6640478809939844,-1.7873498311236546,0
2.273011502344948,-0.060722677983755,-1.5944892116713438,1.011003954311385,-0.3324633050582064,-0.650925524847239,0
2.6125186256829522,-1.78597407851337,1.25960302581355,-2.30805185222039,-2.5709087894787706,-1.4157928225111407,0
3.0058889121650445,-0.4862884743332892,1.1694107343479336,-2.556153166746822,-1.2658876926996265,0.002854285466483189,1
-2.2159170364701266,-2.165457554212284,-2.6549348139835542,0.7566936801102704,-3.143509774356648,-2.0097130411220965,0
2.605359487903759,-1.2555613420556435,-1.9970525601559692,3.5154168683667555,-0.7416412511221464,-2.9475162271122954,0
3.453408905554176,-1.6110967168998263,-1.8694290808411842,2.419839142206216,-1.5934419037275451,-3.001401056074783,1
1.4968372477286875,1.1447946370812891,-0.43518399739128233,0.46461663298347133,1.2779024359280833,0.8376388357179225,1
-0.5782000103946614,-0.07510212967618826,0.3416092362012231,2.0257146472049126,0.9665175493100364,-0.8664081417112929,1
2.652887155537443,1.3571768783031442,2.5039916204834753,-1.4082073807828142,1.8738644306526968,1.3831777424339402,1
-2.3982340223617036,0.34305028897533685,1.2120229548991395,1.705969746731105,1.697228974764628,-0.12034438962879736,1
-1.4161749100930137,-1.4756414774703839,1.0934250468690527,-1.5894427669704483,-1.8778367946152639,-0.7955625976414843,0
-1.7092506772071439,-0.20366598406771166,2.4782372666641725,1.6587898949359978,1.5680553902909056,-0.8960260344173151,1
1.189901329348647,1.053333851671959,2.5395393998134344,0.8051174445977638,2.5607084142315855,0.35541949169524595,1
1.176269277561704,1.7506937430469842,-2.312367854749626,2.2754153692538632,1.9931781539564988,0.9535658503993415,1
-0.9451694994755745,-1.461522272965994,-0.10874775142493198,-2.2249158253875865,-2.6504031174312566,-0.4685005637344486,0
-1.5497652379389077,1.5862238406872466,-0.7010015392986296,-0.2523100900312061,1.4189312488507344,2.0579537646156063,1
-2.5173933622568923,-2.0015190048569873,-3.348989904149499,0.7238937438501991,-3.2530660499933903,-1.7135835422412418,0
-0.6916584130015029,2.213401195671919,0.5847063544010394,-1.111835505745829,2.2542168799742335,2.823429659380623,1
-0.9499492070469489,-2.73524101662023,1.4589541368709227,1.751688339630943,-1.6757214007002332,-3.5996513883403005,0
1.858324922323315,3.3860411101621612,-2.143285825816113,-1.274535758255446,2.3147670196154237,4.02212902184033,1
-2.71582958087148,0.4191420249770337,-1.6593546641290629,1.7480812081904429,0.6237900248699654,0.2668100059373076,1
1.5344098351385032,-1.9686356141330617,1.4755307216548725,1.532648923869631,-0.962317749722235,-3.061312895462089,0
-0.1427741945871277,-0.7617812585690598,-1.0595444465234412,0.19943057472830827,-1.202195085054595,-0.7581333015157699,0
-0.9417170629298119,-0.1261848055000618,-0.2648447448993494,-1.4266567616863974,-0.8603187728481221,0.6173289627235544,0
2.876307826288704,0.779535099650541,-0.5169777192044727,3.3442787698681773,2.0752552252711025,-0.9244124383852728,1
-1.9046466118253835,0.9439596460036237,-0.7881968608230627,0.42728807692666604,0.969888563520352,1.162511863323351,1
-1.8728775673206,3.5130516454481238,-1.1479168409832943,-1.5023881342007637,2.8553251151106376,4.685578689261866,1
1.237279424403675,-1.599368084312661,-1.4803686388852295,2.9114151235317074,-1.1500334344378886,-2.913539285297432,0
1.9549488866424798,3.558412357615261,-2.231835231317702,-0.2995936721419312,2.9011562670514803,3.794970497704405,1
-0.13460892919580036,0.9586322283934172,0.6604037126076046,-2.674669817270763,0.17003187218865778,2.065795256117283,1
5.073838085298156,1.9153162366648977,2.4523539893900894,-0.5106300202134573,2.820315917365115,1.2571499686940575,1
1.8038374186861625,0.37633605883961885,-1.9015034447693409,-1.9417853911854035,-1.263331163303522,1.1244840589342435,0
-2.654462061714409,1.596128996562969,0.44669734132875694,0.9431026137630406,2.4587011887246475,1.6205527900821581,1
0.9131363832944203,0.9979132159549114,0.005952722893045825,-0.2641688212486699,0.9860741728949204,1.0250970877919525,1
1.642733048653783,-1.3639948194130525,3.182690212684487,0.9234296284230765,0.14996864150610034,-2.356817499421864,1
-1.579251585244193,-0.40799332109630587,1.7703145552010273,-0.7120695341611422,-0.006004095684574384,-0.08052210063512726,0
1.9352612906617113,-2.0316411677149513,2.3591860263480178,1.1436558079481838,-0.850004019616545,-3.109918387923565,0
2.4890005471717043,0.6899345032649621,0.3002071432153952,-1.7458975696216232,0.06852766449456604,1.0604906454125331,0
-0.6272280883388861,1.1366809197586913,0.495901030102629,0.24889775072289844,1.607570795056776,1.131030938077518,1
-2.837413121216967,-4.960796553144068,4.770805978925669,0.7504809547376206,-3.2097316112995964,-5.573540949380499,0
-2.482186443157711,-1.7188302175065862,-3.6081309515827713,1.1521735616676425,-2.853500772304489,-1.5737718454462757,0
-2.2349820979102364,1.7273193102731437,0.34690796016761505,-2.5454070568188976,1.0115069177228544,3.149326119783216,1
3.203564433667993,4.275090236870694,1.3317648469234455,-2.353651383969572,4.239460382924349,4.870491725818943,1
-0.6838912761002519,0.5194583799801801,-1.036074997265549,-2.5246321446330904,-0.9446190270496773,1.786555780209654,0
0.4751519974176419,-2.1723802655597106,1.0506468824951125,1.6725475679686768,-1.2799366354906114,-3.1402466760857988,0
-1.6241619854196763,1.365859277368513,0.75453336633764,-2.320615983930188,0.8584442401658298,2.5503314721030494,1
-1.3104848872539672,0.020920390222066872,-1.889392039337719,-1.3514429644371777,-1.3234627073076553,0.9513107483128584,0
1.6233559932664743,-0.5872875373741293,-1.5466135684945201,2.215589140622427,-0.35643678049273686,-1.6129317986508835,0
-1.43324189858413,0.27761516714581463,1.2755252050604833,-0.6228791469628758,0.5966681814138992,0.6292095338685597,0
2.437623638734535,-1.1454196563634746,-2.674850371548299,3.3077290334784344,-0.9855059465190887,-2.6562517619505734,1
2.632742985193258,-3.4155747437553856,2.68926431091572,0.9535734351195062,-2.3702924183409353,-4.615046835378428,0
-0.7715012498656815,0.7721633663900844,-1.5402250301947906,-1.0703527963249166,-0.2230003194216701,1.5123791198062297,0
1.6032263504945674,-1.354861931355063,-0.008162120762188252,-1.1372854770014968,-2.0676389527911203,-1.1797270248708895,0
1.2316088351100734,-5.905026770578937,4.428988259657142,-0.039426333944933445,-4.857678047444804,-6.785693438027146,0
-1.71467531236345,-2.073771860388124,2.4429043540135242,-1.8533295885986942,-2.1031158075453833,-1.4027146614233996,0
1.7846886564016553,2.866219278982591,-1.774189516877682,-1.4556505773984494,1.804239203647355,3.526202741597478,1
-2.272601132234608,-2.2009036944548828,0.20531989501476522,1.7543168508521099,-1.5600826919963886,-2.7292717056812577,0
3.3422207806070494,-1.721334622333252,0.3408583980989308,-2.348061237371567,-2.912290873459562,-1.346277561339843,0
-0.5409452504352488,0.6402413752929146,0.21720825487125928,-2.954880828224603,-0.4852989284027358,1.9486875643179624,0
-2.903755889340619,-2.0066790136247445,-1.7295857874188552,-0.0663824577939216,-2.931099830466008,-1.4948550643076441,0
-0.7442236021167481,1.2282915011010802,1.0236561632287704,-0.6352178011254533,1.5399270360432338,1.5577938065228953,1
-1.913459768666145,1.26388910833338,-2.825363447870101,2.6891756946119543,1.4898804987296796,0.763082124719346,1
0.9027370784014239,-1.22397981992497,1.7782668828188228,-0.6960810367462802,-0.9714689868164063,-1.298465750211938,0
